"line_id","line_type","speaker","audio_path","status","size_bytes","recording_queue_status","packet_status","source_ref"
"vo_act_i_0159","act_i_scene","MONGER","vo/act_i/salt_market/salt_market_fishmonger_159_monger.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:408"
"vo_act_i_0160","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_fishmonger_160_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:410"
"vo_act_i_0161","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_lamp_161_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:416"
"vo_act_i_0162","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_lamp_162_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:418"
"vo_act_i_0163","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_lamp_163_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:420"
"vo_act_i_0164","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_lamp_164_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:422"
"vo_act_i_0165","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_lamp_165_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:424"
"vo_act_i_0166","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_lamp_166_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:426"
"vo_act_i_0167","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_167_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:432"
"vo_act_i_0168","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_start_168_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:434"
"vo_act_i_0169","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_169_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:436"
"vo_act_i_0170","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_170_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:438"
"vo_act_i_0171","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_start_171_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:440"
"vo_act_i_0172","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_172_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:442"
"vo_act_i_0173","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_173_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:444"
"vo_act_i_0174","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_start_174_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:446"
"vo_act_i_0175","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_175_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:448"
"vo_act_i_0176","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_176_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:450"
"vo_act_i_0177","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_start_177_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:452"
"vo_act_i_0178","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_178_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:454"
"vo_act_i_0179","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_start_179_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:456"
"vo_act_i_0180","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_180_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:458"
"vo_act_i_0181","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_181_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:460"
"vo_act_i_0182","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_start_182_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:462"
"vo_act_i_0183","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_183_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:464"
"vo_act_i_0184","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_start_184_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:466"
"vo_act_i_0185","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_185_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:472"
"vo_act_i_0186","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_win_186_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:474"
"vo_act_i_0187","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_187_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:476"
"vo_act_i_0188","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_188_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:478"
"vo_act_i_0189","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_189_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:480"
"vo_act_i_0190","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_win_190_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:482"
"vo_act_i_0191","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_191_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:484"
"vo_act_i_0192","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_192_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:486"
"vo_act_i_0193","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_193_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:488"
"vo_act_i_0194","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_win_194_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:490"
"vo_act_i_0195","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_win_195_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:492"
"vo_act_i_0196","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registrar_duel_loss_196_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:498"
"vo_act_i_0197","act_i_scene","CORVIN","vo/act_i/harbor_registry/registrar_duel_loss_197_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:500"
"vo_act_i_0198","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledgers_198_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:506"
"vo_act_i_0199","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledgers_199_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:508"
"vo_act_i_0200","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledgers_200_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:510"
"vo_act_i_0201","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledgers_201_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:512"
"vo_act_i_0202","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledgers_202_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:514"
"vo_act_i_0203","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledgers_203_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:516"
"vo_act_i_0204","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledgers_204_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:518"
"vo_act_i_0205","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_roll_book_205_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:524"
"vo_act_i_0207","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_roll_book_207_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:528"
"vo_act_i_0208","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_roll_book_208_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:530"
"vo_act_i_0209","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_roll_book_209_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:532"
"vo_act_i_0210","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_roll_book_210_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:534"
"vo_act_i_0211","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_roll_book_211_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:536"
"vo_act_i_0212","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_roll_book_212_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:538"
"vo_act_i_0213","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_lamp_smoked_213_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:544"
"vo_act_i_0214","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_lamp_smoked_214_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:546"
"vo_act_i_0215","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_lamp_smoked_215_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:548"
"vo_act_i_0216","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_lamp_smoked_216_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:550"
"vo_act_i_0217","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_lamp_smoked_217_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:552"
"vo_act_i_0218","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_lamp_smoked_218_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:554"
"vo_act_i_0219","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledger_blocked_219_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:560"
"vo_act_i_0220","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledger_blocked_220_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:562"
"vo_act_i_0221","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledger_blocked_221_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:564"
"vo_act_i_0222","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledger_page_222_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:570"
"vo_act_i_0223","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledger_page_223_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:572"
"vo_act_i_0225","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledger_page_225_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:576"
"vo_act_i_0226","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledger_page_226_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:578"
"vo_act_i_0227","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledger_page_227_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:580"
"vo_act_i_0229","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_ledger_page_229_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:584"
"vo_act_i_0230","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_ledger_page_230_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:586"
"vo_act_i_0231","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_registrar_needs_manifest_231_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:592"
"vo_act_i_0232","act_i_scene","CORVIN","vo/act_i/harbor_registry/registry_registrar_needs_manifest_232_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:594"
"vo_act_i_0233","act_i_scene","REGISTRAR","vo/act_i/harbor_registry/registry_registrar_needs_manifest_233_registrar.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:596"
"vo_act_i_0234","act_i_scene","WOMAN","vo/act_i/salt_market/salt_market_confession_queue_234_woman.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:602"
"vo_act_i_0237","act_i_scene","MAN","vo/act_i/salt_market/salt_market_confession_queue_237_man.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:608"
"vo_act_i_0238","act_i_scene","WOMAN","vo/act_i/salt_market/salt_market_confession_queue_238_woman.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:610"
"vo_act_i_0239","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_confession_queue_239_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:612"
"vo_act_i_0240","act_i_scene","WOMAN","vo/act_i/salt_market/salt_market_confession_queue_240_woman.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:614"
"vo_act_i_0241","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_church_sign_wet_241_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:620"
"vo_act_i_0242","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_church_sign_wet_242_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:622"
"vo_act_i_0243","act_i_scene","CORVIN","vo/act_i/salt_market/salt_market_church_sign_wet_243_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:624"
"vo_act_i_0244","act_i_scene","WOMAN","vo/act_i/salt_market/salt_market_church_sign_wet_244_woman.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:626"
"vo_act_i_0245","act_i_scene","MAN","vo/act_i/salt_market/salt_market_church_sign_wet_245_man.mp3","missing","0","blocked_pending_cast_decision","blocked_no_packet","ink/prologue.ink:628"
"vo_act_i_0246","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_246_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:634"
"vo_act_i_0247","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_247_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:636"
"vo_act_i_0248","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_248_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:638"
"vo_act_i_0249","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_249_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:640"
"vo_act_i_0250","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_250_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:642"
"vo_act_i_0251","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_251_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:644"
"vo_act_i_0252","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_252_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:646"
"vo_act_i_0253","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_ice_table_253_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:648"
"vo_act_i_0254","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_254_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:654"
"vo_act_i_0255","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_255_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:656"
"vo_act_i_0256","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_256_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:658"
"vo_act_i_0257","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_257_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:660"
"vo_act_i_0258","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_258_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:662"
"vo_act_i_0259","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_259_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:664"
"vo_act_i_0260","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_coroner_tag_260_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:666"
"vo_act_i_0261","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_261_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:672"
"vo_act_i_0262","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_262_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:674"
"vo_act_i_0263","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_263_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:676"
"vo_act_i_0264","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_264_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:678"
"vo_act_i_0265","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_265_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:680"
"vo_act_i_0266","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_266_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:682"
"vo_act_i_0267","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_267_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:684"
"vo_act_i_0268","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_visitor_book_268_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:686"
"vo_act_i_0269","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_drain_269_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:692"
"vo_act_i_0270","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_drain_270_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:694"
"vo_act_i_0271","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_drain_271_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:696"
"vo_act_i_0272","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_drain_272_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:698"
"vo_act_i_0273","act_i_scene","CORVIN","vo/act_i/fish_hall/fish_hall_drain_273_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:700"
"vo_act_i_0274","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_wares_274_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:706"
"vo_act_i_0275","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_wares_275_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:708"
"vo_act_i_0276","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_wares_276_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:710"
"vo_act_i_0277","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_wares_277_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:712"
"vo_act_i_0278","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_chess_set_278_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:718"
"vo_act_i_0279","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_chess_set_279_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:720"
"vo_act_i_0280","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_chess_set_280_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:722"
"vo_act_i_0281","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_chess_set_281_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:724"
"vo_act_i_0282","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_chess_set_282_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:726"
"vo_act_i_0283","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_needs_salt_283_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:732"
"vo_act_i_0284","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_needs_salt_284_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:734"
"vo_act_i_0285","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_needs_salt_285_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:736"
"vo_act_i_0286","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_needs_salt_286_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:738"
"vo_act_i_0287","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_needs_salt_287_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:740"
"vo_act_i_0288","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_needs_salt_288_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:742"
"vo_act_i_0289","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_needs_salt_289_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:744"
"vo_act_i_0290","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_needs_salt_290_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:746"
"vo_act_i_0291","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_needs_salt_291_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:748"
"vo_act_i_0292","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_292_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:754"
"vo_act_i_0293","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_watch_trade_293_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:756"
"vo_act_i_0294","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_294_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:758"
"vo_act_i_0295","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_295_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:760"
"vo_act_i_0296","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_watch_trade_296_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:762"
"vo_act_i_0297","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_297_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:764"
"vo_act_i_0298","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_watch_trade_298_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:766"
"vo_act_i_0299","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_299_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:768"
"vo_act_i_0300","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_watch_trade_300_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:770"
"vo_act_i_0301","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_301_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:772"
"vo_act_i_0302","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_watch_trade_302_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:774"
"vo_act_i_0303","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_303_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:776"
"vo_act_i_0304","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_304_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:778"
"vo_act_i_0305","act_i_scene","CORVIN","vo/act_i/bone_chandler/chandler_watch_trade_305_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:780"
"vo_act_i_0306","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_306_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:782"
"vo_act_i_0307","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_307_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:784"
"vo_act_i_0308","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_308_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:786"
"vo_act_i_0309","act_i_scene","CHANDLER","vo/act_i/bone_chandler/chandler_watch_trade_309_chandler.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:788"
"vo_act_i_0310","act_i_scene","PROSPER","vo/act_i/almshouse/prosper_before_watch_310_prosper.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:794"
"vo_act_i_0311","act_i_scene","CORVIN","vo/act_i/almshouse/prosper_before_watch_311_corvin.mp3","missing","0","scratch_ready","scratch_ready_packeted","ink/prologue.ink:796"
